order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
ORD-100834,08-12-2019,09-12-2019,Standard Class,CUST-1140,Quinn Wilson,Consumer,Phoenix,AZ,58139,South,PROD-20154,Furniture,Bookcases,Bookcases Item 304,4107.33,3,0,431.37
ORD-100835,20-03-2019,25-03-2019,First Class,CUST-1288,Morgan Jones,Corporate,San Jose,CA,94519,South,PROD-90725,Furniture,Tables,Tables Item 343,13270.8,8,0,3707.09
ORD-100836,06-01-2018,10-01-2018,Same Day,CUST-1046,Reese Jones,Consumer,San Diego,CA,10032,Central,PROD-27953,Office Supplies,Paper,Paper Item 262,406.64,8,0,127.65
ORD-100837,24-08-2020,30-08-2020,Second Class,CUST-1389,Morgan Davis,Consumer,San Antonio,TX,60532,South,PROD-78417,Furniture,Tables,Tables Item 163,12869.82,9,0,1313.86
ORD-100838,15-03-2019,18-03-2019,Standard Class,CUST-1426,Drew Jones,Corporate,Dallas,TX,67887,South,PROD-99832,Technology,Copiers,Copiers Item 62,17064.5,9,0.2,-2607.93
ORD-100839,15-12-2019,18-12-2019,First Class,CUST-1187,Reese Lopez,Corporate,Houston,TX,90868,West,PROD-33462,Furniture,Tables,Tables Item 478,337.53,1,0,93.2
ORD-100840,10-01-2020,19-01-2020,First Class,CUST-1300,Quinn Hernandez,Consumer,Philadelphia,PA,43260,East,PROD-14394,Technology,Copiers,Copiers Item 332,4990.05,5,0,393.26
ORD-100841,26-03-2020,27-03-2020,Same Day,CUST-1360,Drew Rodriguez,Corporate,San Jose,CA,13988,South,PROD-74264,Technology,Machines,Machines Item 89,4877.42,8,0.1,798.78
ORD-100842,01-08-2018,02-08-2018,Second Class,CUST-1313,Casey Garcia,Home Office,Chicago,IL,20855,South,PROD-68114,Office Supplies,Paper,Paper Item 327,60.63,1,0,12.29
ORD-100843,23-07-2019,27-07-2019,Standard Class,CUST-1377,Alex Hernandez,Corporate,Columbus,OH,51481,West,PROD-77677,Technology,Copiers,Copiers Item 8,8927.24,7,0,2224.77
ORD-100844,06-05-2018,08-05-2018,First Class,CUST-1389,Rowan Jones,Corporate,Los Angeles,CA,32621,South,PROD-89761,Office Supplies,Writing,Writing Item 102,579.15,9,0,79.95
ORD-100845,07-01-2018,12-01-2018,Second Class,CUST-1179,Morgan Hernandez,Consumer,Columbus,OH,21284,South,PROD-21870,Office Supplies,Paper,Paper Item 94,84.34,2,0,17.83
ORD-100846,11-02-2018,14-02-2018,Standard Class,CUST-1111,Parker Anderson,Consumer,Jacksonville,FL,42339,Central,PROD-27397,Technology,Accessories,Accessories Item 159,2522.61,1,0,816.91
ORD-100847,11-08-2019,14-08-2019,Second Class,CUST-1289,Avery Wilson,Consumer,Houston,TX,45756,West,PROD-43994,Office Supplies,Writing,Writing Item 358,476.8,8,0,-25.02
ORD-100848,30-09-2020,06-10-2020,Standard Class,CUST-1178,Rowan Anderson,Corporate,Austin,TX,32344,East,PROD-30408,Technology,Machines,Machines Item 276,5697.4,10,0,60.97
ORD-100849,07-06-2020,13-06-2020,Standard Class,CUST-1349,Quinn Miller,Consumer,Dallas,TX,82300,Central,PROD-37619,Office Supplies,Envelopes,Envelopes Item 133,18.28,4,0,0.71
ORD-100850,06-03-2018,08-03-2018,Standard Class,CUST-1323,Jamie Thomas,Consumer,San Jose,CA,52335,Central,PROD-96285,Technology,Machines,Machines Item 302,92.09,1,0,10.74
ORD-100851,03-08-2018,09-08-2018,Standard Class,CUST-1004,Jamie Wilson,Consumer,Philadelphia,PA,94919,East,PROD-50144,Office Supplies,Writing,Writing Item 84,422.16,8,0,115.07
ORD-100852,14-02-2018,22-02-2018,Standard Class,CUST-1233,Finley Jackson,Corporate,Jacksonville,FL,62341,South,PROD-58918,Office Supplies,Writing,Writing Item 308,187.68,6,0,57.05
ORD-100853,01-04-2020,06-04-2020,First Class,CUST-1475,Cameron Taylor,Consumer,San Antonio,TX,45305,South,PROD-31499,Technology,Phones,Phones Item 263,6069.5,3,0.2,950.52
ORD-100854,09-12-2020,13-12-2020,Same Day,CUST-1290,Casey Jones,Corporate,San Francisco,CA,17051,East,PROD-55364,Furniture,Bookcases,Bookcases Item 235,2890.3,7,0,453.62
ORD-100855,02-01-2018,05-01-2018,First Class,CUST-1088,Quinn Martinez,Consumer,Houston,TX,36649,South,PROD-30203,Office Supplies,Binders,Binders Item 351,399.57,9,0.1,138.59
ORD-100856,06-02-2020,07-02-2020,Second Class,CUST-1176,Morgan Thomas,Consumer,San Antonio,TX,37851,South,PROD-70749,Technology,Machines,Machines Item 362,1503.97,4,0.1,307.84
ORD-100857,16-07-2018,23-07-2018,First Class,CUST-1390,Casey Gonzalez,Corporate,Fort Worth,TX,47118,South,PROD-80007,Technology,Machines,Machines Item 37,8996.7,6,0,1210.83
ORD-100858,25-02-2018,01-03-2018,Standard Class,CUST-1091,Cameron Lopez,Consumer,Dallas,TX,10208,South,PROD-28098,Office Supplies,Binders,Binders Item 256,179.24,4,0,51.62
ORD-100859,11-09-2019,18-09-2019,First Class,CUST-1196,Jamie Wilson,Consumer,Phoenix,AZ,60700,South,PROD-65277,Office Supplies,Writing,Writing Item 92,52.71,3,0,14.41
ORD-100860,25-11-2020,27-11-2020,Second Class,CUST-1042,Parker Brown,Corporate,San Antonio,TX,11602,West,PROD-85324,Furniture,Bookcases,Bookcases Item 260,7811.62,7,0.1,1776.65
ORD-100861,24-01-2018,01-02-2018,Standard Class,CUST-1343,Hayden Wilson,Corporate,Phoenix,AZ,65703,Central,PROD-89119,Technology,Phones,Phones Item 414,15821.84,8,0,1759.19
ORD-100862,27-08-2020,02-09-2020,Standard Class,CUST-1497,Parker Brown,Corporate,San Antonio,TX,79692,South,PROD-29711,Technology,Phones,Phones Item 4,13779.41,6,0.2,865.83
ORD-100863,13-06-2019,17-06-2019,Standard Class,CUST-1314,Reese Wilson,Consumer,Phoenix,AZ,15222,East,PROD-58117,Furniture,Furnishings,Furnishings Item 26,4784.49,10,0.1,348.81
ORD-100864,01-06-2019,08-06-2019,Second Class,CUST-1151,Alex Moore,Consumer,Phoenix,AZ,56777,South,PROD-52550,Office Supplies,Labels,Labels Item 153,90.81,1,0,7.19
ORD-100865,02-01-2020,03-01-2020,Standard Class,CUST-1202,Cameron Garcia,Consumer,Los Angeles,CA,26522,West,PROD-66505,Technology,Machines,Machines Item 458,11415.05,5,0,790.61
ORD-100866,27-07-2020,06-08-2020,First Class,CUST-1422,Rowan Jackson,Consumer,Los Angeles,CA,52806,Central,PROD-89869,Office Supplies,Binders,Binders Item 371,92.14,2,0,10.77
ORD-100867,11-06-2018,17-06-2018,Standard Class,CUST-1383,Quinn Wilson,Consumer,Chicago,IL,43666,East,PROD-35119,Furniture,Chairs,Chairs Item 293,602.59,5,0.3,107.45
ORD-100868,18-11-2020,27-11-2020,Standard Class,CUST-1124,Taylor Lopez,Consumer,Houston,TX,67271,Central,PROD-46287,Technology,Accessories,Accessories Item 257,2721.18,1,0,523
ORD-100869,07-01-2019,12-01-2019,Second Class,CUST-1208,Riley Smith,Corporate,Austin,TX,27008,Central,PROD-88522,Furniture,Furnishings,Furnishings Item 405,5109.84,6,0,226.25
ORD-100870,06-04-2019,07-04-2019,Standard Class,CUST-1113,Jordan Martin,Consumer,Jacksonville,FL,89864,South,PROD-93200,Technology,Machines,Machines Item 305,6330.48,6,0,1327.18
ORD-100871,01-09-2020,10-09-2020,First Class,CUST-1174,Avery Lopez,Corporate,Chicago,IL,70548,South,PROD-32283,Office Supplies,Envelopes,Envelopes Item 345,398.3,7,0,75.87
ORD-100872,08-03-2018,18-03-2018,Same Day,CUST-1323,Emerson Moore,Home Office,Los Angeles,CA,37204,Central,PROD-51331,Furniture,Tables,Tables Item 232,15014.4,8,0,2505.21
ORD-100873,08-12-2018,18-12-2018,Second Class,CUST-1220,Kendall Smith,Corporate,Phoenix,AZ,82933,South,PROD-80463,Office Supplies,Labels,Labels Item 68,192.5,7,0,20.7
ORD-100874,10-09-2018,12-09-2018,Second Class,CUST-1108,Morgan Jackson,Consumer,Columbus,OH,30855,South,PROD-56140,Technology,Machines,Machines Item 385,8791.4,4,0,411.02
ORD-100875,26-07-2019,01-08-2019,Standard Class,CUST-1322,Morgan Hernandez,Consumer,Dallas,TX,61402,West,PROD-70806,Furniture,Furnishings,Furnishings Item 147,9219.12,8,0,2286.77
ORD-100876,30-12-2018,06-01-2019,Second Class,CUST-1272,Avery Anderson,Corporate,Austin,TX,22887,South,PROD-64823,Technology,Machines,Machines Item 211,5610.08,4,0,1063.67
ORD-100877,05-04-2019,08-04-2019,Standard Class,CUST-1257,Jordan Martin,Consumer,San Antonio,TX,12992,Central,PROD-31818,Technology,Accessories,Accessories Item 292,7643.02,8,0.1,1694.83
ORD-100878,29-01-2020,30-01-2020,Standard Class,CUST-1452,Hayden Moore,Consumer,Houston,TX,31152,South,PROD-32965,Furniture,Bookcases,Bookcases Item 242,1089.96,4,0,140.38
ORD-100879,24-08-2019,26-08-2019,Standard Class,CUST-1105,Finley Anderson,Consumer,Austin,TX,89069,South,PROD-70477,Office Supplies,Binders,Binders Item 257,47.86,2,0.1,5.5
ORD-100880,10-11-2019,13-11-2019,First Class,CUST-1369,Jordan Smith,Corporate,Austin,TX,98719,South,PROD-60504,Technology,Machines,Machines Item 37,12518.72,7,0.3,3781.91
ORD-100881,05-09-2018,15-09-2018,Standard Class,CUST-1273,Alex Anderson,Consumer,Jacksonville,FL,17836,Central,PROD-57628,Furniture,Chairs,Chairs Item 205,2464.2,9,0,1108.89
ORD-100882,20-06-2020,27-06-2020,Standard Class,CUST-1053,Casey Rodriguez,Corporate,San Jose,CA,24651,West,PROD-96053,Furniture,Furnishings,Furnishings Item 174,4145.45,3,0.2,599.16
ORD-100883,15-09-2020,19-09-2020,Second Class,CUST-1168,Jordan Anderson,Home Office,San Diego,CA,42077,Central,PROD-68284,Furniture,Tables,Tables Item 170,10298.02,8,0.1,2041.87
ORD-100884,18-07-2019,28-07-2019,First Class,CUST-1071,Casey Taylor,Consumer,Houston,TX,58608,Central,PROD-50194,Technology,Copiers,Copiers Item 484,4919.22,3,0,836.67
ORD-100885,17-09-2019,25-09-2019,Standard Class,CUST-1344,Quinn Jones,Corporate,Jacksonville,FL,26849,West,PROD-60361,Technology,Copiers,Copiers Item 132,5857.56,4,0,471.64
ORD-100886,10-03-2019,20-03-2019,Second Class,CUST-1299,Alex Rodriguez,Consumer,Dallas,TX,77740,South,PROD-55116,Furniture,Bookcases,Bookcases Item 330,1119.78,3,0,141.31
ORD-100887,23-10-2020,29-10-2020,Standard Class,CUST-1193,Emerson Garcia,Home Office,San Diego,CA,32988,South,PROD-97653,Furniture,Chairs,Chairs Item 485,1705.88,2,0,718.52
ORD-100888,26-09-2019,30-09-2019,First Class,CUST-1142,Reese Brown,Corporate,Philadelphia,PA,75377,South,PROD-78697,Technology,Phones,Phones Item 460,7055.64,4,0.1,668.23
ORD-100889,15-01-2020,16-01-2020,Second Class,CUST-1050,Avery Taylor,Consumer,Dallas,TX,80091,East,PROD-84278,Office Supplies,Labels,Labels Item 268,208.92,4,0,39.46
ORD-100890,10-01-2019,14-01-2019,First Class,CUST-1367,Reese Garcia,Consumer,San Jose,CA,44834,Central,PROD-18345,Office Supplies,Binders,Binders Item 464,243.09,3,0,24.88
ORD-100891,05-05-2018,09-05-2018,First Class,CUST-1299,Finley Thomas,Consumer,Dallas,TX,16695,Central,PROD-35745,Technology,Phones,Phones Item 245,4726.22,2,0,817.32
ORD-100892,01-09-2020,05-09-2020,First Class,CUST-1301,Riley Martin,Consumer,San Jose,CA,11258,South,PROD-94230,Office Supplies,Labels,Labels Item 100,195.57,10,0.1,18.56
ORD-100893,23-07-2020,24-07-2020,Second Class,CUST-1208,Reese Rodriguez,Consumer,Chicago,IL,53075,South,PROD-94578,Technology,Copiers,Copiers Item 154,4016.16,5,0.2,476.91
ORD-100894,25-05-2019,31-05-2019,Second Class,CUST-1287,Rowan Martinez,Corporate,Los Angeles,CA,33878,South,PROD-76787,Office Supplies,Writing,Writing Item 241,609.28,8,0,3.94
ORD-100895,15-05-2018,22-05-2018,Standard Class,CUST-1048,Reese Hernandez,Corporate,Dallas,TX,33941,West,PROD-37946,Office Supplies,Binders,Binders Item 158,792.27,9,0,151.64
ORD-100896,22-12-2020,30-12-2020,First Class,CUST-1153,Reese Miller,Consumer,Chicago,IL,52436,West,PROD-32515,Office Supplies,Labels,Labels Item 437,264.6,3,0,36.18
ORD-100897,18-11-2018,24-11-2018,Same Day,CUST-1242,Reese Wilson,Corporate,Phoenix,AZ,39979,Central,PROD-58600,Furniture,Tables,Tables Item 75,4649.6,5,0,1122.27
ORD-100898,26-12-2019,01-01-2020,Second Class,CUST-1217,Finley Gonzalez,Corporate,New York,NY,62963,East,PROD-94645,Furniture,Tables,Tables Item 413,4138.53,3,0.3,714.62
ORD-100899,16-07-2019,17-07-2019,Standard Class,CUST-1103,Riley Rodriguez,Consumer,Philadelphia,PA,13103,Central,PROD-52688,Furniture,Furnishings,Furnishings Item 286,14766.14,9,0.1,1354.01
ORD-100900,17-03-2019,27-03-2019,Standard Class,CUST-1438,Drew Brown,Consumer,Chicago,IL,52661,South,PROD-16029,Technology,Machines,Machines Item 400,10239.58,7,0.1,647
ORD-100901,24-09-2020,28-09-2020,Second Class,CUST-1310,Finley Gonzalez,Consumer,New York,NY,93837,Central,PROD-67425,Furniture,Tables,Tables Item 473,6653.6,5,0,1193.34
ORD-100902,03-10-2018,05-10-2018,Second Class,CUST-1396,Kendall Jones,Home Office,San Jose,CA,49171,West,PROD-67443,Technology,Phones,Phones Item 126,14819.22,6,0,4996.1
ORD-100903,18-06-2019,27-06-2019,Standard Class,CUST-1149,Alex Jones,Corporate,Los Angeles,CA,51151,Central,PROD-34135,Furniture,Bookcases,Bookcases Item 165,15445.84,8,0,1727.2
ORD-100904,12-01-2020,18-01-2020,First Class,CUST-1497,Drew Rodriguez,Corporate,Fort Worth,TX,13032,West,PROD-66011,Office Supplies,Labels,Labels Item 203,158.18,8,0.1,-6.28
ORD-100905,18-12-2020,19-12-2020,Standard Class,CUST-1262,Parker Smith,Consumer,New York,NY,76088,Central,PROD-47047,Technology,Machines,Machines Item 295,14296.26,6,0,2917.56
ORD-100906,04-06-2018,14-06-2018,First Class,CUST-1285,Morgan Moore,Consumer,Dallas,TX,21498,South,PROD-19579,Technology,Accessories,Accessories Item 393,10969.75,7,0.1,3538.59
ORD-100907,11-08-2020,19-08-2020,Standard Class,CUST-1378,Casey Hernandez,Consumer,Austin,TX,85395,Central,PROD-12815,Furniture,Furnishings,Furnishings Item 206,8221.4,10,0,2009.39
ORD-100908,09-03-2020,10-03-2020,First Class,CUST-1165,Kendall Jones,Consumer,Houston,TX,86595,Central,PROD-95670,Technology,Machines,Machines Item 341,9889.09,4,0.1,333.32
ORD-100909,28-12-2019,07-01-2020,First Class,CUST-1395,Casey Miller,Consumer,Los Angeles,CA,13437,East,PROD-55681,Office Supplies,Envelopes,Envelopes Item 489,140.4,2,0,27.26
ORD-100910,08-10-2019,12-10-2019,Standard Class,CUST-1103,Quinn Garcia,Consumer,Phoenix,AZ,40537,West,PROD-27997,Furniture,Chairs,Chairs Item 450,12774.88,8,0,3577.69
ORD-100911,08-02-2020,09-02-2020,Second Class,CUST-1380,Riley Gonzalez,Consumer,San Diego,CA,62321,West,PROD-87360,Office Supplies,Labels,Labels Item 418,181.6,2,0,23.37
ORD-100912,25-12-2018,03-01-2019,Standard Class,CUST-1370,Rowan Brown,Consumer,Houston,TX,25775,South,PROD-51534,Technology,Copiers,Copiers Item 213,3380.72,4,0,386.82
ORD-100913,05-07-2018,14-07-2018,Second Class,CUST-1130,Rowan Brown,Home Office,New York,NY,10951,South,PROD-23115,Furniture,Furnishings,Furnishings Item 182,8607.74,6,0.2,1016.69
ORD-100914,14-05-2018,21-05-2018,Standard Class,CUST-1333,Quinn Davis,Home Office,Los Angeles,CA,95253,South,PROD-46007,Furniture,Chairs,Chairs Item 374,7955.22,6,0,1241.46
ORD-100915,25-05-2019,28-05-2019,Standard Class,CUST-1065,Rowan Jones,Consumer,San Diego,CA,15110,East,PROD-96632,Technology,Accessories,Accessories Item 151,11121.54,6,0,449.5
ORD-100916,19-11-2018,26-11-2018,First Class,CUST-1479,Rowan Jones,Corporate,San Francisco,CA,97643,West,PROD-31282,Furniture,Chairs,Chairs Item 16,1702,8,0,345.48
ORD-100917,06-04-2020,12-04-2020,Standard Class,CUST-1135,Reese Hernandez,Consumer,New York,NY,53461,East,PROD-28919,Furniture,Chairs,Chairs Item 468,7246.05,7,0,1514.05
ORD-100918,12-02-2020,22-02-2020,Standard Class,CUST-1086,Jamie Brown,Consumer,Fort Worth,TX,39189,East,PROD-24733,Furniture,Chairs,Chairs Item 496,15487.2,8,0,3280.29
ORD-100919,30-04-2020,09-05-2020,Second Class,CUST-1438,Reese Smith,Consumer,San Diego,CA,43667,West,PROD-90427,Furniture,Tables,Tables Item 343,2704.88,2,0,472.26
ORD-100920,06-02-2019,09-02-2019,First Class,CUST-1066,Casey Davis,Corporate,Jacksonville,FL,22424,South,PROD-42739,Furniture,Chairs,Chairs Item 116,6438.05,5,0,240.26
ORD-100921,09-09-2019,15-09-2019,Standard Class,CUST-1236,Finley Taylor,Consumer,Fort Worth,TX,44960,West,PROD-59121,Furniture,Furnishings,Furnishings Item 339,223.74,3,0,33.42
ORD-100922,12-03-2018,19-03-2018,Standard Class,CUST-1406,Riley Garcia,Consumer,Austin,TX,14471,West,PROD-52274,Office Supplies,Labels,Labels Item 6,568.6,10,0,224.68
ORD-100923,06-12-2019,10-12-2019,Standard Class,CUST-1418,Finley Gonzalez,Consumer,Houston,TX,69400,Central,PROD-25442,Technology,Machines,Machines Item 382,12028.36,5,0.1,2488.36
ORD-100924,19-11-2020,25-11-2020,Second Class,CUST-1456,Jamie Rodriguez,Consumer,Columbus,OH,73878,South,PROD-97557,Technology,Phones,Phones Item 439,1385.8,6,0.1,115.51
ORD-100925,23-06-2019,25-06-2019,Standard Class,CUST-1218,Alex Moore,Consumer,Houston,TX,69956,East,PROD-48759,Office Supplies,Envelopes,Envelopes Item 65,516.6,6,0,129.96
ORD-100926,12-06-2020,21-06-2020,Same Day,CUST-1042,Rowan Garcia,Consumer,Fort Worth,TX,76965,West,PROD-12191,Office Supplies,Binders,Binders Item 102,493.62,6,0,195.94
ORD-100927,07-11-2018,17-11-2018,Standard Class,CUST-1268,Taylor Moore,Consumer,Houston,TX,79582,West,PROD-23125,Furniture,Bookcases,Bookcases Item 349,1988.94,3,0,441.73
ORD-100928,09-04-2019,12-04-2019,Standard Class,CUST-1489,Reese Wilson,Home Office,Phoenix,AZ,16411,South,PROD-78386,Furniture,Furnishings,Furnishings Item 498,5425.17,7,0.2,868.85
ORD-100929,16-08-2020,22-08-2020,First Class,CUST-1480,Quinn Smith,Consumer,Jacksonville,FL,82844,Central,PROD-87854,Office Supplies,Envelopes,Envelopes Item 492,74.12,2,0,24.96
ORD-100930,20-04-2020,23-04-2020,First Class,CUST-1421,Jamie Davis,Consumer,Chicago,IL,94683,South,PROD-42580,Furniture,Bookcases,Bookcases Item 428,6082.26,6,0,731.07
ORD-100931,20-07-2019,23-07-2019,Standard Class,CUST-1063,Finley Jones,Consumer,Chicago,IL,98111,Central,PROD-93460,Furniture,Chairs,Chairs Item 61,3499.56,9,0,1046.8
ORD-100932,30-07-2018,09-08-2018,Second Class,CUST-1338,Reese Martinez,Corporate,Dallas,TX,89958,South,PROD-54744,Office Supplies,Paper,Paper Item 449,287.12,5,0.2,32.21
ORD-100933,25-03-2018,01-04-2018,Standard Class,CUST-1130,Morgan Anderson,Consumer,Chicago,IL,73871,Central,PROD-23506,Office Supplies,Envelopes,Envelopes Item 46,252.7,10,0.3,33.03
ORD-100934,13-01-2020,17-01-2020,Standard Class,CUST-1340,Emerson Wilson,Consumer,Austin,TX,23787,Central,PROD-42986,Technology,Copiers,Copiers Item 328,12258.45,9,0,3329.77
ORD-100935,30-05-2019,05-06-2019,First Class,CUST-1051,Emerson Davis,Consumer,Houston,TX,87474,South,PROD-23626,Technology,Copiers,Copiers Item 400,14962.96,8,0,4950.45
ORD-100936,09-02-2020,19-02-2020,Standard Class,CUST-1473,Hayden Johnson,Corporate,San Jose,CA,94237,East,PROD-25397,Technology,Phones,Phones Item 495,4280.32,4,0,717.54
ORD-100937,13-05-2020,20-05-2020,Standard Class,CUST-1020,Parker Anderson,Home Office,San Jose,CA,78519,East,PROD-97696,Furniture,Furnishings,Furnishings Item 465,1959.25,1,0,640.71
ORD-100938,06-01-2019,07-01-2019,Standard Class,CUST-1168,Morgan Martinez,Home Office,San Francisco,CA,13719,South,PROD-99523,Furniture,Tables,Tables Item 177,5403.64,6,0.3,1214.16
ORD-100939,25-05-2019,30-05-2019,Second Class,CUST-1024,Avery Anderson,Corporate,Austin,TX,44494,West,PROD-81732,Office Supplies,Envelopes,Envelopes Item 332,182.84,6,0.1,15.58
ORD-100940,15-12-2019,18-12-2019,Standard Class,CUST-1438,Jordan Hernandez,Consumer,Dallas,TX,39828,Central,PROD-21853,Furniture,Chairs,Chairs Item 328,9718.38,7,0,1280.42
ORD-100941,15-10-2020,18-10-2020,Standard Class,CUST-1103,Drew Thomas,Consumer,San Francisco,CA,67379,Central,PROD-52304,Office Supplies,Binders,Binders Item 9,168.06,2,0,40.82
ORD-100942,28-09-2019,07-10-2019,Standard Class,CUST-1286,Quinn Moore,Consumer,San Antonio,TX,91064,East,PROD-21867,Office Supplies,Paper,Paper Item 365,234.96,10,0.2,81.09
ORD-100943,08-04-2020,13-04-2020,First Class,CUST-1174,Skyler Lopez,Consumer,Fort Worth,TX,60494,East,PROD-90402,Technology,Copiers,Copiers Item 292,3095.42,2,0,933.29
ORD-100944,06-04-2019,14-04-2019,Standard Class,CUST-1125,Skyler Jones,Corporate,Phoenix,AZ,13454,South,PROD-42158,Office Supplies,Binders,Binders Item 449,127.68,4,0,38.74
ORD-100945,19-03-2019,22-03-2019,First Class,CUST-1124,Alex Martin,Consumer,San Diego,CA,64332,West,PROD-77970,Furniture,Bookcases,Bookcases Item 298,13157.83,7,0,289.34
ORD-100946,03-03-2020,08-03-2020,Standard Class,CUST-1186,Drew Wilson,Consumer,Fort Worth,TX,40763,Central,PROD-20097,Technology,Copiers,Copiers Item 491,7848.57,3,0,2094.26
ORD-100947,21-05-2019,30-05-2019,Standard Class,CUST-1049,Rowan Thomas,Consumer,Los Angeles,CA,89179,West,PROD-94536,Technology,Copiers,Copiers Item 500,16213.45,9,0.1,4217.04
ORD-100948,04-04-2019,12-04-2019,Second Class,CUST-1428,Taylor Anderson,Corporate,San Diego,CA,87471,South,PROD-12898,Office Supplies,Binders,Binders Item 287,220.08,8,0,46.82
ORD-100949,28-04-2018,04-05-2018,Second Class,CUST-1361,Casey Williams,Corporate,Los Angeles,CA,46187,Central,PROD-88346,Technology,Phones,Phones Item 252,10647.69,7,0.1,2747.59
ORD-100950,01-10-2018,08-10-2018,First Class,CUST-1231,Quinn Moore,Corporate,Phoenix,AZ,53323,West,PROD-28904,Technology,Machines,Machines Item 393,2209.72,9,0.3,-54.33
ORD-100951,07-10-2019,08-10-2019,Same Day,CUST-1027,Parker Jackson,Consumer,Los Angeles,CA,90458,East,PROD-31129,Technology,Machines,Machines Item 376,10385.6,4,0,-968.34
ORD-100952,03-01-2019,06-01-2019,First Class,CUST-1475,Emerson Brown,Consumer,Los Angeles,CA,62894,South,PROD-72181,Furniture,Furnishings,Furnishings Item 71,6695.76,6,0,1408.47
ORD-100953,30-09-2019,06-10-2019,First Class,CUST-1220,Drew Thomas,Consumer,Phoenix,AZ,62615,West,PROD-94833,Office Supplies,Writing,Writing Item 325,25.7,2,0,4.43
ORD-100954,12-07-2018,21-07-2018,Second Class,CUST-1450,Reese Johnson,Home Office,New York,NY,99484,Central,PROD-10226,Office Supplies,Binders,Binders Item 494,390.69,9,0,59.92
ORD-100955,01-11-2019,08-11-2019,Second Class,CUST-1409,Finley Jackson,Consumer,Los Angeles,CA,32595,West,PROD-33827,Technology,Machines,Machines Item 275,7218.01,4,0.3,1664.49
ORD-100956,18-07-2018,21-07-2018,Standard Class,CUST-1293,Jamie Anderson,Corporate,Fort Worth,TX,33264,West,PROD-91537,Furniture,Chairs,Chairs Item 20,4462.78,9,0.2,908.25
ORD-100957,04-09-2018,09-09-2018,Standard Class,CUST-1055,Parker Garcia,Consumer,Chicago,IL,23070,South,PROD-30349,Office Supplies,Envelopes,Envelopes Item 314,388.22,6,0.2,84.65
ORD-100958,07-03-2020,15-03-2020,Standard Class,CUST-1342,Skyler Williams,Consumer,Philadelphia,PA,28531,West,PROD-62990,Furniture,Bookcases,Bookcases Item 22,510.66,6,0,146.38
ORD-100959,10-09-2020,20-09-2020,First Class,CUST-1266,Jordan Hernandez,Home Office,San Jose,CA,85377,South,PROD-47035,Technology,Accessories,Accessories Item 165,2576.79,3,0,300.94
ORD-100960,10-02-2019,15-02-2019,Standard Class,CUST-1218,Hayden Wilson,Consumer,San Diego,CA,13123,South,PROD-83564,Office Supplies,Writing,Writing Item 248,875.3,10,0,193.22
ORD-100961,16-10-2020,21-10-2020,Standard Class,CUST-1357,Taylor Taylor,Corporate,Houston,TX,21689,Central,PROD-94008,Technology,Accessories,Accessories Item 161,1631.28,1,0,167.22
ORD-100962,07-04-2018,12-04-2018,Second Class,CUST-1180,Skyler Johnson,Corporate,Austin,TX,66859,West,PROD-99277,Technology,Copiers,Copiers Item 358,246.14,1,0.2,-11.38
ORD-100963,22-07-2018,30-07-2018,Standard Class,CUST-1456,Cameron Hernandez,Consumer,Houston,TX,74916,West,PROD-15928,Technology,Phones,Phones Item 473,12621.77,7,0,1823.19
ORD-100964,27-08-2018,01-09-2018,First Class,CUST-1123,Avery Garcia,Home Office,Columbus,OH,39933,Central,PROD-30437,Furniture,Chairs,Chairs Item 73,6296.1,10,0,1926.69
ORD-100965,13-06-2019,20-06-2019,Standard Class,CUST-1363,Quinn Miller,Home Office,Austin,TX,45732,South,PROD-64511,Technology,Phones,Phones Item 422,1144.29,7,0,87.34
ORD-100966,24-01-2019,01-02-2019,Second Class,CUST-1005,Hayden Johnson,Corporate,San Diego,CA,26893,West,PROD-25109,Office Supplies,Paper,Paper Item 82,723.84,8,0,167.49
ORD-100967,02-11-2019,05-11-2019,Standard Class,CUST-1131,Hayden Martinez,Consumer,Phoenix,AZ,84725,Central,PROD-61761,Office Supplies,Paper,Paper Item 422,168.39,4,0.3,48.48
ORD-100968,16-10-2020,20-10-2020,First Class,CUST-1018,Emerson Thomas,Consumer,Houston,TX,14984,South,PROD-18834,Office Supplies,Paper,Paper Item 124,626.15,7,0,167.88
ORD-100969,16-06-2020,19-06-2020,Second Class,CUST-1393,Taylor Taylor,Corporate,Houston,TX,37581,Central,PROD-11862,Office Supplies,Envelopes,Envelopes Item 486,16.2,3,0,1.65
ORD-100970,29-05-2019,01-06-2019,Second Class,CUST-1102,Taylor Gonzalez,Consumer,Phoenix,AZ,76269,East,PROD-92210,Office Supplies,Binders,Binders Item 100,319.25,6,0.1,29.35
ORD-100971,17-06-2020,18-06-2020,Standard Class,CUST-1035,Cameron Martin,Consumer,Dallas,TX,31115,West,PROD-17433,Technology,Copiers,Copiers Item 58,4994.98,2,0,920.71
ORD-100972,30-12-2020,31-12-2020,Standard Class,CUST-1086,Avery Lopez,Consumer,Fort Worth,TX,23604,West,PROD-10448,Office Supplies,Labels,Labels Item 289,54.63,1,0.1,11.57
